"CATCH_COMP_ID","EVENT_ID","RACE_CODE","SPECIES_NAME_FIELD","COMMON_NAME","SCIENTIFIC_NAME","SCAL_SIZE_CLASS","CONDITION_CODE_RII","COUNT","SAMPLE_WT_KG","SAMPLE_TYPE","SAMPLER","BASKET_ID"
5724802,"2017D06034","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",6,0.170000,"1","JDM, NWN, MMB, SRW",
5724803,"2017D06034","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,1.660000,"1","JDM, NWN, MMB, SRW",
5724804,"2017D06034","99997","unsorted catch and debris","unsorted catch and debris",,,,,9.300000,"1","JDM, NWN, MMB, SRW",
5724805,"2017D06034","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,58,0.150000,"1","JDM, NWN, MMB, SRW",
5724806,"2017D06034","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,1,1.840000,"1","JDM, NWN, MMB, SRW",
5724807,"2017D06034","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,,3,0.200000,"1","JDM, NWN, MMB, SRW",
5724808,"2017D06034","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,2,0.020000,"1","JDM, NWN, MMB, SRW",
5724809,"2017D06034","10200","sole, rex","sole, rex","Glyptocephalus zachirus",,,1,0.020000,"1","JDM, NWN, MMB, SRW",
5724810,"2017D06034","23010","smelt, eulachon","smelt, eulachon","Thaleichthys pacificus",,,3,0.030000,"1","JDM, NWN, MMB, SRW",
5724811,"2017D06035","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",9,2.890000,"1","JDM, NWN, MMB, SRW",
5724812,"2017D06035","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",7,2.060000,"1","JDM, NWN, MMB, SRW",
5724813,"2017D06035","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.090000,"1","JDM, NWN, MMB, SRW",
5724814,"2017D06035","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",5,0.090000,"1","JDM, NWN, MMB, SRW",
5724815,"2017D06035","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.890000,"1","JDM, NWN, MMB, SRW",
5724816,"2017D06035","99997","unsorted catch and debris","unsorted catch and debris",,,,,12.480000,"1","JDM, NWN, MMB, SRW",
5724817,"2017D06035","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,39,0.100000,"1","JDM, NWN, MMB, SRW",
5724818,"2017D06035","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,2,3.800000,"1","JDM, NWN, MMB, SRW",
5724819,"2017D06035","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,1,2.320000,"1","JDM, NWN, MMB, SRW",
5724820,"2017D06035","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,"99",2,0.010000,"1","JDM, NWN, MMB, SRW",
5724821,"2017D06035","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,"99",1,0.010000,"1","JDM, NWN, MMB, SRW",
5724822,"2017D06035","23010","smelt, eulachon","smelt, eulachon","Thaleichthys pacificus",,,4,0.140000,"1","JDM, NWN, MMB, SRW",
5724823,"2017D06036","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",1,0.280000,"1","JDM, NWN, MMB, SRW",
5724824,"2017D06036","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",2,0.060000,"1","JDM, NWN, MMB, SRW",
5724825,"2017D06036","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",1,0.180000,"1","JDM, NWN, MMB, SRW",
5724826,"2017D06036","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.330000,"1","JDM, NWN, MMB, SRW",
5724827,"2017D06036","99997","unsorted catch and debris","unsorted catch and debris",,,,,26.260000,"1","JDM, NWN, MMB, SRW",
5724828,"2017D06036","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,2,0.090000,"1","JDM, NWN, MMB, SRW",
5724829,"2017D06036","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,2,2.560000,"1","JDM, NWN, MMB, SRW",
5724830,"2017D06036","99997","unsorted catch and debris","unsorted catch and debris",,,,,29.940000,"1","JDM, NWN, MMB, SRW",
5724831,"2017D06036","99997","unsorted catch and debris","unsorted catch and debris",,,,,21.960000,"1","JDM, NWN, MMB, SRW",
5724832,"2017D06036","99997","unsorted catch and debris","unsorted catch and debris",,,,,24.080000,"1","JDM, NWN, MMB, SRW",
5724833,"2017D06036","99997","unsorted catch and debris","unsorted catch and debris",,,,,34.100000,"1","JDM, NWN, MMB, SRW",
5724834,"2017D06036","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,"99",129,5.250000,"1","JDM, NWN, MMB, SRW",
5724835,"2017D06036","99997","unsorted catch and debris","unsorted catch and debris",,,,,6.350000,"1","JDM, NWN, MMB, SRW",
5724836,"2017D06036","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,1,0.090000,"1","JDM, NWN, MMB, SRW",
5724837,"2017D06036","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,1,0.003000,"1","JDM, NWN, MMB, SRW",
5724838,"2017D06036","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,"01",3,0.130000,"1","JDM, NWN, MMB, SRW",
5724839,"2017D06037","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",1,0.310000,"1","JDM, NWN, MMB, SRW",
5724840,"2017D06037","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",1,0.020000,"1","JDM, NWN, MMB, SRW",
5724841,"2017D06037","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",1,0.010000,"1","JDM, NWN, MMB, SRW",
5724842,"2017D06037","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.350000,"1","JDM, NWN, MMB, SRW",
5724843,"2017D06037","99997","unsorted catch and debris","unsorted catch and debris",,,,,23.400000,"1","JDM, NWN, MMB, SRW",
5724844,"2017D06037","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,1,0.226000,"1","JDM, NWN, MMB, SRW",
5724845,"2017D06037","99997","unsorted catch and debris","unsorted catch and debris",,,,,9.340000,"2","JDM, NWN, MMB, SRW",
5724846,"2017D06037","99997","unsorted catch and debris","unsorted catch and debris",,,,,32.500000,"1","JDM, NWN, MMB, SRW",
5724847,"2017D06037","99997","unsorted catch and debris","unsorted catch and debris",,,,,23.700000,"1","JDM, NWN, MMB, SRW",
5724848,"2017D06037","99997","unsorted catch and debris","unsorted catch and debris",,,,,26.350000,"1","JDM, NWN, MMB, SRW",
5724849,"2017D06037","99997","unsorted catch and debris","unsorted catch and debris",,,,,36.200000,"1","JDM, NWN, MMB, SRW",
5724850,"2017D06037","10110","flounder, arrowtooth","flounder, arrowtooth","Reinhardtius stomias",,,2,2.380000,"1","JDM, NWN, MMB, SRW",
5724851,"2017D06037","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,1,0.450000,"1","JDM, NWN, MMB, SRW",
5724852,"2017D06037","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,2,0.470000,"1","JDM, NWN, MMB, SRW",
5724853,"2017D06037","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,3,0.065000,"2","JDM, NWN, MMB, SRW",
5724854,"2017D06037","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,"99",119,3.330000,"1","JDM, NWN, MMB, SRW",
5724855,"2017D06037","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,"01",10,0.470000,"1","JDM, NWN, MMB, SRW",
5724856,"2017D06038","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",3,1.180000,"1","JDM, NWN, MMB, SRW",
5724857,"2017D06038","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",1,0.040000,"1","JDM, NWN, MMB, SRW",
5724858,"2017D06038","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",1,0.130000,"1","JDM, NWN, MMB, SRW",
5724859,"2017D06038","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.360000,"1","JDM, NWN, MMB, SRW",
5724860,"2017D06038","0","Debris_manmade","Debris_manmade",,,,,2.600000,"1","JDM, NWN, MMB, SRW",
5724861,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,28.260000,"1","JDM, NWN, MMB, SRW",
5724862,"2017D06038","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,1,0.030000,"2","JDM, NWN, MMB, SRW",
5724863,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,28.140000,"1","JDM, NWN, MMB, SRW",
5724864,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,30.420000,"1","JDM, NWN, MMB, SRW",
5724865,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,28.040000,"1","JDM, NWN, MMB, SRW",
5724866,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,28.720000,"1","JDM, NWN, MMB, SRW",
5724867,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,24.780000,"1","JDM, NWN, MMB, SRW",
5724868,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,38.250000,"1","JDM, NWN, MMB, SRW",
5724869,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,25.850000,"1","JDM, NWN, MMB, SRW",
5724870,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,23.050000,"1","JDM, NWN, MMB, SRW",
5724871,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,32.350000,"1","JDM, NWN, MMB, SRW",
5724872,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,27.850000,"1","JDM, NWN, MMB, SRW",
5724873,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,32.400000,"1","JDM, NWN, MMB, SRW",
5724874,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,35.350000,"1","JDM, NWN, MMB, SRW",
5724875,"2017D06038","99997","unsorted catch and debris","unsorted catch and debris",,,,,15.750000,"2","JDM, NWN, MMB, SRW",
5724876,"2017D06038","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,"99",7,0.850000,"2","JDM, NWN, MMB, SRW",
5724877,"2017D06039","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",33,10.300000,"1","JDM, NWN, MMB, SRW",
5724878,"2017D06039","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,3.520000,"1","JDM, NWN, MMB, SRW",
5724879,"2017D06039","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.286000,"1","JDM, NWN, MMB, SRW",
5724880,"2017D06039","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",19,0.590000,"1","JDM, NWN, MMB, SRW",
5724881,"2017D06039","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.600000,"1","JDM, NWN, MMB, SRW",
5724882,"2017D06039","99997","unsorted catch and debris","unsorted catch and debris",,,,,16.920000,"1","JDM, NWN, MMB, SRW",
5724883,"2017D06039","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,5,0.012000,"2","JDM, NWN, MMB, SRW",
5724884,"2017D06039","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,3,4.520000,"1","JDM, NWN, MMB, SRW",
5724885,"2017D06039","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,1,2.900000,"1","JDM, NWN, MMB, SRW",
5724886,"2017D06039","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,,3,0.120000,"1","JDM, NWN, MMB, SRW",
5724887,"2017D06039","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,1,0.210000,"1","JDM, NWN, MMB, SRW",
5724888,"2017D06039","99997","unsorted catch and debris","unsorted catch and debris",,,,,21.600000,"1","JDM, NWN, MMB, SRW",
5724889,"2017D06039","99997","unsorted catch and debris","unsorted catch and debris",,,,,6.020000,"2","JDM, NWN, MMB, SRW",
5724890,"2017D06039","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,1,0.009000,"1","JDM, NWN, MMB, SRW",
5724891,"2017D06040","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,2.800000,"1","JDM, NWN, MMB, SRW",
5724892,"2017D06040","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",29,8.360000,"1","JDM, NWN, MMB, SRW",
5724893,"2017D06040","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",12,3.460000,"1","JDM, NWN, MMB, SRW",
5724894,"2017D06040","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.210000,"1","JDM, NWN, MMB, SRW",
5724895,"2017D06040","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",7,0.260000,"1","JDM, NWN, MMB, SRW",
5724896,"2017D06040","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",1,0.010000,"1","JDM, NWN, MMB, SRW",
5724897,"2017D06040","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.450000,"1","JDM, NWN, MMB, SRW",
5724898,"2017D06040","99997","unsorted catch and debris","unsorted catch and debris",,,,,18.860000,"1","JDM, NWN, MMB, SRW",
5724899,"2017D06040","99997","unsorted catch and debris","unsorted catch and debris",,,,,24.400000,"1","JDM, NWN, MMB, SRW",
5724900,"2017D06040","99997","unsorted catch and debris","unsorted catch and debris",,,,,5.520000,"2","JDM, NWN, MMB, SRW",
5724901,"2017D06040","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,14,0.040000,"2","JDM, NWN, MMB, SRW",
5724902,"2017D06040","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,,5,0.200000,"1","JDM, NWN, MMB, SRW",
5724903,"2017D06040","421","Big skate egg case","Big skate egg case","Raja binoculata egg case",,,1,0.280000,"1","JDM, NWN, MMB, SRW",
5724904,"2017D06041","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.080000,"1","JDM, NWN, MMB, SRW",
5724905,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,32.840000,"1","JDM, NWN, MMB, SRW",
5724906,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,30.860000,"1","JDM, NWN, MMB, SRW",
5724907,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,38.720000,"1","JDM, NWN, MMB, SRW",
5724908,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,34.180000,"1","JDM, NWN, MMB, SRW",
5724909,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,9.760000,"1","JDM, NWN, MMB, SRW",
5724910,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,33.680000,"1","JDM, NWN, MMB, SRW",
5724911,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,31.320000,"1","JDM, NWN, MMB, SRW",
5724912,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,42.750000,"1","JDM, NWN, MMB, SRW",
5724913,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,35.600000,"1","JDM, NWN, MMB, SRW",
5724914,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,35.850000,"1","JDM, NWN, MMB, SRW",
5724915,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,39.200000,"1","JDM, NWN, MMB, SRW",
5724916,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,33.650000,"1","JDM, NWN, MMB, SRW",
5724917,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,30.450000,"1","JDM, NWN, MMB, SRW",
5724918,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,31.650000,"1","JDM, NWN, MMB, SRW",
5724919,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,32.050000,"1","JDM, NWN, MMB, SRW",
5724920,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,34.200000,"1","JDM, NWN, MMB, SRW",
5724921,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,33.800000,"1","JDM, NWN, MMB, SRW",
5724922,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,32.500000,"1","JDM, NWN, MMB, SRW",
5724923,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,30.650000,"1","JDM, NWN, MMB, SRW",
5724924,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,37.450000,"1","JDM, NWN, MMB, SRW",
5724925,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,37.850000,"1","JDM, NWN, MMB, SRW",
5724926,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,33.600000,"1","JDM, NWN, MMB, SRW",
5724927,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,35.100000,"1","JDM, NWN, MMB, SRW",
5724928,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,35.650000,"1","JDM, NWN, MMB, SRW",
5724929,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,12.750000,"1","JDM, NWN, MMB, SRW",
5724930,"2017D06041","99997","unsorted catch and debris","unsorted catch and debris",,,,,15.900000,"1","JDM, NWN, MMB, SRW",
5724931,"2017D06041","441","longnose skate egg case","longnose skate egg case","raja rhina egg case",,"99",11,1.010000,"1","JDM, NWN, MMB, SRW",
5724932,"2017D06041","421","Big skate egg case","Big skate egg case","Raja binoculata egg case",,"99",2,0.170000,"1","JDM, NWN, MMB, SRW",
5724933,"2017D06043","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,3.289000,"1","JDM, NWN, MMB, SRW",
5724934,"2017D06043","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",34,9.260000,"1","JDM, NWN, MMB, SRW",
5724935,"2017D06043","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.370000,"1","JDM, NWN, MMB, SRW",
5724936,"2017D06043","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",33,1.410000,"1","JDM, NWN, MMB, SRW",
5724937,"2017D06043","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",2,0.050000,"1","JDM, NWN, MMB, SRW",
5724938,"2017D06043","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.579000,"1","JDM, NWN, MMB, SRW",
5724939,"2017D06043","99997","unsorted catch and debris","unsorted catch and debris",,,,,18.420000,"1","JDM, NWN, MMB, SRW",
5724940,"2017D06043","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,6,0.240000,"2","JDM, NWN, MMB, SRW",
5724941,"2017D06043","99997","unsorted catch and debris","unsorted catch and debris",,,,,30.400000,"1","JDM, NWN, MMB, SRW",
5724942,"2017D06043","99997","unsorted catch and debris","unsorted catch and debris",,,,,4.960000,"2","JDM, NWN, MMB, SRW",
5724943,"2017D06043","441","longnose skate egg case","longnose skate egg case","raja rhina egg case",,"99",1,0.030000,"1","JDM, NWN, MMB, SRW",
5724944,"2017D06044","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,3.260000,"1","JDM, NWN, MMB, SRW",
5724945,"2017D06044","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",30,9.800000,"1","JDM, NWN, MMB, SRW",
5724946,"2017D06044","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.278000,"1","JDM, NWN, MMB, SRW",
5724947,"2017D06044","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",39,1.252000,"1","JDM, NWN, MMB, SRW",
5724948,"2017D06044","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",4,0.440000,"1","JDM, NWN, MMB, SRW",
5724949,"2017D06044","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.380000,"1","JDM, NWN, MMB, SRW",
5724950,"2017D06044","99997","unsorted catch and debris","unsorted catch and debris",,,,,25.540000,"1","JDM, NWN, MMB, SRW",
5724951,"2017D06044","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,6,0.020000,"2","JDM, NWN, MMB, SRW",
5724952,"2017D06044","99997","unsorted catch and debris","unsorted catch and debris",,,,,7.420000,"2","JDM, NWN, MMB, SRW",
5724953,"2017D06044","99997","unsorted catch and debris","unsorted catch and debris",,,,,15.900000,"1","JDM, NWN, MMB, SRW",
5724954,"2017D06044","99997","unsorted catch and debris","unsorted catch and debris",,,,,35.940000,"1","JDM, NWN, MMB, SRW",
5724955,"2017D06044","10180","sole, dover","sole, dover","Microstomus pacificus",,,1,0.050000,"1","JDM, NWN, MMB, SRW",
5724956,"2017D06044","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,1,0.050000,"1","JDM, NWN, MMB, SRW",
5724957,"2017D06045","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",5,1.250000,"1","JDM, NWN, MMB, SRW",
5724958,"2017D06045","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,2.420000,"1","JDM, NWN, MMB, SRW",
5724959,"2017D06045","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.660000,"1","JDM, NWN, MMB, SRW",
5724960,"2017D06045","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",28,1.420000,"1","JDM, NWN, MMB, SRW",
5724961,"2017D06045","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",1,0.100000,"1","JDM, NWN, MMB, SRW",
5724962,"2017D06045","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,1.980000,"1","JDM, NWN, MMB, SRW",
5724963,"2017D06045","99997","unsorted catch and debris","unsorted catch and debris",,,,,37.140000,"1","JDM, NWN, MMB, SRW",
5724964,"2017D06045","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,3,0.080000,"2","JDM, NWN, MMB, SRW",
5724965,"2017D06045","99997","unsorted catch and debris","unsorted catch and debris",,,,,8.220000,"2","JDM, NWN, MMB, SRW",
5724966,"2017D06045","99997","unsorted catch and debris","unsorted catch and debris",,,,,39.900000,"1","JDM, NWN, MMB, SRW",
5724967,"2017D06045","99997","unsorted catch and debris","unsorted catch and debris",,,,,39.350000,"1","JDM, NWN, MMB, SRW",
5724968,"2017D06045","420","skate, big","skate, big","Raja binoculata",,,1,3.250000,"1","JDM, NWN, MMB, SRW",
5724969,"2017D06045","435","Sandpaper Skate","Sandpaper Skate","Bathyraja interrupta",,,1,2.600000,"1","JDM, NWN, MMB, SRW",
5724970,"2017D06045","10285","flounder, Alaska plaice","flounder, Alaska plaice","Pleuronectes quadrituberculatus",,,1,2.550000,"1","JDM, NWN, MMB, SRW",
5724971,"2017D06045","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,3,0.680000,"1","JDM, NWN, MMB, SRW",
5724972,"2017D06045","21740","pollock, walleye","pollock, walleye","Theragra chalcogramma",,,3,0.050000,"1","JDM, NWN, MMB, SRW",
5724973,"2017D06045","10180","sole, dover","sole, dover","Microstomus pacificus",,,3,0.110000,"1","JDM, NWN, MMB, SRW",
5724974,"2017D06045","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,1,0.010000,"1","JDM, NWN, MMB, SRW",
5724975,"2017D06045","441","longnose skate egg case","longnose skate egg case","raja rhina egg case",,"99",7,0.550000,"1","JDM, NWN, MMB, SRW",
5724976,"2017D06046","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,1.830000,"1","JDM, NWN, MMB, SRW",
5724977,"2017D06046","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",29,5.400000,"1","JDM, NWN, MMB, SRW",
5724978,"2017D06046","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.590000,"1","JDM, NWN, MMB, SRW",
5724979,"2017D06046","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",31,1.430000,"1","JDM, NWN, MMB, SRW",
5724980,"2017D06046","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",114,4.900000,"1","JDM, NWN, MMB, SRW",
5724981,"2017D06046","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"52",1,0.043000,"1","JDM, NWN, MMB, SRW",
5724982,"2017D06046","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,3.040000,"1","JDM, NWN, MMB, SRW",
5724983,"2017D06046","99997","unsorted catch and debris","unsorted catch and debris",,,,,23.140000,"1","JDM, NWN, MMB, SRW",
5724984,"2017D06046","68560","crab, Tanner, bairdi","crab, Tanner, bairdi","Chionoecetes bairdi",,,5,0.200000,"2","JDM, NWN, MMB, SRW",
5724985,"2017D06046","68020","crab, Dungeness","crab, Dungeness","Cancer magister",,,27,7.100000,"1","JDM, NWN, MMB, SRW",
5724986,"2017D06046","99997","unsorted catch and debris","unsorted catch and debris",,,,,8.900000,"2","JDM, NWN, MMB, SRW",
5724987,"2017D06046","99997","unsorted catch and debris","unsorted catch and debris",,,,,39.080000,"1","JDM, NWN, MMB, SRW",
5724988,"2017D06046","10130","sole, flathead","sole, flathead","Hippoglossoides elassodon",,,2,0.600000,"1","JDM, NWN, MMB, SRW",
5724989,"2017D06046","10200","sole, rex","sole, rex","Glyptocephalus zachirus",,,2,0.050000,"1","JDM, NWN, MMB, SRW",
5724990,"2017D06046","441","longnose skate egg case","longnose skate egg case","raja rhina egg case",,"99",1,0.200000,"1","JDM, NWN, MMB, SRW",
5724991,"2017D06046","436","sandpaper skate egg case","sandpaper skate egg case","Bathyraja interrupta egg case",,"99",1,0.010000,"1","JDM, NWN, MMB, SRW",
5724992,"2017D06047","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",10,2.714000,"1","JDM, NWN, MMB, SRW",
5724993,"2017D06047","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","1","01",4,1.030000,"1","JDM, NWN, MMB, SRW",
5724994,"2017D06047","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",10,0.182000,"1","JDM, NWN, MMB, SRW",
5724995,"2017D06047","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus","2","01",12,0.180000,"1","JDM, NWN, MMB, SRW",
5724996,"2017D06047","74120","scallop, weathervane","scallop, weathervane","Patinopecten caurinus",,"99",,0.850000,"1","JDM, NWN, MMB, SRW",
5724997,"2017D06047","99997","unsorted catch and debris","unsorted catch and debris",,,,1,29.780000,"1","JDM, NWN, MMB, SRW",
5724998,"2017D06047","80160","sunflower sea star","sunflower sea star","Pycnopodia helianthoides",,,1,1.160000,"1","JDM, NWN, MMB, SRW",
5724999,"2017D06047","99997","unsorted catch and debris","unsorted catch and debris",,,,,22.800000,"1","JDM, NWN, MMB, SRW",
